canonical_stem,image,split,contributor,session,annotation_status,qa_status,negative,objects,sha256,mouse,keyboard,laptop,cup,headphones
P05_S04_KEY_0015,P05_S04_KEY_0015.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,eccee4fd8620710ccbe7043bc12e0064f2e6cc1d5b6fb1f3b29c93613c3bd52a,0,1,0,0,0
P05_S04_KEY_0016,P05_S04_KEY_0016.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,71659ab8196e486dd4d8c3d85d1f512c9b913f52a2112b7dae827bfa4c8a8a37,0,1,0,0,0
P05_S04_KEY_0017,P05_S04_KEY_0017.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,c8e9949d20854129895c7b1f994aa029cd86bcf5b0efdcd6677d19281cc04573,0,1,0,0,0
P05_S04_KEY_0018,P05_S04_KEY_0018.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,b425dbc99fe844d83d057680e8066d0044783dee4de55b0ea6cd9a8beffa5510,0,1,0,0,0
P05_S04_KEY_0019,P05_S04_KEY_0019.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,9d6c91aee58523f20ec4b7f12efc9dfaff82bb79d67064020e52b4b4323a52e3,0,1,0,0,0
P05_S04_KEY_0020,P05_S04_KEY_0020.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,4c7b803b03ed212a3ee6161193144b6825ea5120cc36a09cbea7ff33f1d0b455,0,1,0,0,0
P05_S04_LAP_0021,P05_S04_LAP_0021.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,b0b9e2ea8d184c815a72f6489c73bf7eebc3079d839482be4e6660c23095f783,0,0,1,0,0
P05_S04_LAP_0022,P05_S04_LAP_0022.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,c317dc19154f99416a76febef9776d575e0d09f34ff68c7b0457a6a6023e9e1d,0,0,1,0,0
P05_S04_LAP_0023,P05_S04_LAP_0023.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,3b56f743cbad492ad38f96711faaa667d418fa5394980c29137d6406c5948eb5,0,0,1,0,0
P05_S04_LAP_0024,P05_S04_LAP_0024.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,afe79aa398b2f366eda9a24b7baa1631b7c64b59dd7afd3af5b562b8dd7d2f61,0,0,1,0,0
P05_S04_LAP_0025,P05_S04_LAP_0025.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,4f6e020eb28052496bf20c724ff53c6fb8ccc355269087f9e12cad5ffae898a9,0,0,1,0,0
P05_S04_LAP_0026,P05_S04_LAP_0026.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,4b03e1567e68414bc63f0287a9cb15c1df1ca117bd86c600e2f295bef246eacd,0,0,1,0,0
P05_S04_LAP_0027,P05_S04_LAP_0027.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,a484d23a4ca602b0c896328761c5c7aec4f8149f5a83c6d1bb92f258fe59857b,0,0,1,0,0
P05_S04_LAP_0028,P05_S04_LAP_0028.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,e373beead0c9863999056d846f1a4bc65fd9e8e202950e0bb61e896dcc5522b0,0,0,1,0,0
P05_S04_LAP_0029,P05_S04_LAP_0029.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,eaf223f6768aa289b39083d337c80226008b8330a53cd073c1bd6553adb61304,0,0,1,0,0
P05_S04_LAP_0030,P05_S04_LAP_0030.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,999292a645e8afc4ce519aa208c6cfee50f0bdb070db4dbe94f7c64e7796df50,0,0,1,0,0
P05_S04_MIX_0051,P05_S04_MIX_0051.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,bd71f6cd8949eeacbc49a5a4def84d2a6bbd0a060ad00c95203a044b3fc876e2,1,1,0,0,0
P05_S04_MIX_0052,P05_S04_MIX_0052.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,0c1613439ed5e2e0e6d870cc29853b3e7e434f75681752bd6137e340168d7a9f,1,1,0,0,0
P05_S04_MIX_0053,P05_S04_MIX_0053.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,c4eb48251c9cc9d7b1e37b87b80733fd6f91c6129da62f4bc17a739456ad8d5c,1,0,1,0,0
P05_S04_MIX_0054,P05_S04_MIX_0054.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,f88a28259f82268733eb5c3fe7ae9948b197aabc2dd71d89ca41e183e7c75ad4,1,0,1,0,0
P05_S04_MIX_0055,P05_S04_MIX_0055.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,c64815c737e7d380765e77a8564ff3166f4c48fe5259ce4b2716d5b0e7500ea7,1,0,0,1,0
P05_S04_MIX_0056,P05_S04_MIX_0056.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,b40890b045398671f34820dadc4e8fbee970784d37ffc18c88785da12d36a39e,1,0,0,1,0
P05_S04_MIX_0057,P05_S04_MIX_0057.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,6d9f7d6f66b4427847a380e244fd744b5bad40d16051a4f61d5fe95e60547a46,1,0,0,0,1
P05_S04_MIX_0058,P05_S04_MIX_0058.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,414e7f712744f551ef924fd3fb722764ad66309f2fa3b9e0139e9d9e370e9307,1,0,0,0,1
P05_S04_MIX_0059,P05_S04_MIX_0059.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,875fd0c66708da5d04045a73d60277526941e19f1372bb6324de1636bbb12537,0,1,1,0,0
P05_S04_MIX_0060,P05_S04_MIX_0060.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,958f0c580c2d88fd3d60db0dec445e25028b483ac0173341f0bf94ff115de1b3,0,1,1,0,0
P05_S04_MIX_0061,P05_S04_MIX_0061.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,b7cdb9a7afa097a7d8259cba3bbf2110d53f5dc77d954472b01ea6849c8bb872,0,1,0,1,0
P05_S04_MIX_0062,P05_S04_MIX_0062.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,04bd3f2b9544cc1724ba3b3cd33640ee7fb0afa4e6bac010f90ea8fcf24e0423,0,1,0,1,0
P05_S04_MIX_0063,P05_S04_MIX_0063.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,dd0932195cc6bd2dac029e1460d6742b1c99f1887a77c799ac6795a76673d60e,0,1,0,0,1
P05_S04_MIX_0064,P05_S04_MIX_0064.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,e3146b474d8bdb29111a73653ef460ed84774d0dcf53dd4a9079edfa85986de0,0,1,0,0,1
P05_S04_MIX_0065,P05_S04_MIX_0065.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,eea30f9b7c1b85c3a0e78b9d6bc23df5434540ccf4b535c5f9aaafd6546783fc,0,0,1,1,0
P05_S04_MIX_0066,P05_S04_MIX_0066.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,657ed248f920bfb215fd3178e0cb13af8985a8f35ccd73aa43ad02f37c19cb24,0,0,1,1,0
P05_S04_MIX_0067,P05_S04_MIX_0067.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,fd58508452462b25960c46eb3fd013ede8334f7699085f7b27223ec5c4278951,0,0,1,0,1
P05_S04_MIX_0068,P05_S04_MIX_0068.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,99ae944a69d65c0cc44dbb6523528ddfb04c8b527c11cdc20d8608f06e9677b3,0,0,1,0,1
P05_S04_MIX_0069,P05_S04_MIX_0069.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,3d38914fea622db31142ddba3dadbac090b4577137eacb67454971d8ab334c16,0,0,0,1,1
P05_S04_MIX_0070,P05_S04_MIX_0070.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,207afda013f453cf4fb059afd9853351bafc02d24dba90e20b58bfcb447f05ce,0,0,0,1,1
P05_S04_MIX_0071,P05_S04_MIX_0071.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,e77e40d8ae9ec169acb174ada4a1c294d1639a56034aac9d9243a304a8cccfa2,1,1,1,0,0
P05_S04_MIX_0072,P05_S04_MIX_0072.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,a416fa2b313ece0bb46de505c26d6beffade297bf5634508c8def7a7b07c0557,1,1,1,0,0
P05_S04_MIX_0073,P05_S04_MIX_0073.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,9578ade2c10b461149ba6ad8f75e773e8237484acbf2a8ff1926f646c2d4ecf7,1,1,0,1,0
P05_S04_MIX_0074,P05_S04_MIX_0074.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,2362f89a4904d906c3ed501e16996844a692282d6de8a2f75880ec20a9a64d5f,1,1,0,1,0
P05_S04_MIX_0075,P05_S04_MIX_0075.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,0bcfef50cfae071eb301c2ae78a5c5b64ee9d90fce864f7eddc1bb64add5de3a,1,1,0,0,1
P05_S04_MIX_0076,P05_S04_MIX_0076.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,bd51625de3a57472b83a7a09430bfbed987b9ac77f93f366a28fc0211bc4f069,1,1,0,0,1
P05_S04_MIX_0077,P05_S04_MIX_0077.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,d7e92745edf599363c5e4b7bd93e5c5cc365bcba2928ea077f674fac0a7e2609,1,0,1,1,0
P05_S04_MIX_0078,P05_S04_MIX_0078.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,0cca67388f098df4ea562e3307d87a8ec6b2cfdf0c58bee5fe9865df2a6d2641,1,0,1,1,0
P05_S04_MIX_0079,P05_S04_MIX_0079.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,c08b33bd83109089c08e6d93985a47a523444dbaf7cb811edeecdf5bffd85add,1,0,1,0,1
P05_S04_MIX_0080,P05_S04_MIX_0080.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,dadc23e4fbc6c1679e2cfe8f39df558feb13a538fdc5267eb03adf65512f0ae9,1,0,1,0,1
P05_S04_MIX_0081,P05_S04_MIX_0081.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,b184cde76760dc751a8a150c8c35bc8dda6825e27eea1c00b4c0950fa97cd494,1,0,0,1,1
P05_S04_MIX_0082,P05_S04_MIX_0082.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,a736ca3ef42ab60227c509be7123cf2b65ca6f5e1a3ac2bf35551c045dd34f79,1,0,0,1,1
P05_S04_MIX_0083,P05_S04_MIX_0083.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,0f89340b30f510deef8d73734ca64ba9779eb1e37f8fd512880b1b56f59610ee,0,1,1,1,0
P05_S04_MIX_0084,P05_S04_MIX_0084.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,9747697ce62b37025a46d7b2c32079f806c0ba391d0a445841f92a4663ea3f88,0,1,1,1,0
P05_S04_MIX_0085,P05_S04_MIX_0085.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,24f8be0f6ee607d943582fc53129b0782ce81e0114477158513151e6287d6e86,0,1,1,0,1
P05_S04_MIX_0086,P05_S04_MIX_0086.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,902c6ea6ecd6ae508b96e8f7440366d1aadd1243090b5e50fbd38fc2a7895d53,0,1,1,0,1
P05_S04_MIX_0087,P05_S04_MIX_0087.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,8240ccd73112b857d71b99677c31bf079d8bad87498e4f81644cf43cfd8596e9,0,1,0,1,1
P05_S04_MIX_0088,P05_S04_MIX_0088.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,9a94ded66b4b2f21db89de2f9385a43bded50bca9eb1da5e996fb6e194afd311,0,1,0,1,1
P05_S04_MIX_0089,P05_S04_MIX_0089.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,1c34bc93711c6ffa5608ef9dbc9b3dbd1d751653bd41041343effd2be62e2374,0,0,1,1,1
P05_S04_MIX_0090,P05_S04_MIX_0090.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,247d226ea74725b4a274b4449c62210cac5e7647629ff739b1785f82d4d82c07,0,0,1,1,1
P05_S04_MIX_0091,P05_S04_MIX_0091.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,4,b572b706c7bcbf69c33ea63aa3a978a1db54c01396c2542ce8071ac170bab265,1,1,1,1,0
P05_S04_MIX_0092,P05_S04_MIX_0092.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,4,d4ccf2a7c74c710efb96d4e5b8df41369843e40365e98c589d3ad68ab3a4f647,1,1,1,1,0
P05_S04_MIX_0093,P05_S04_MIX_0093.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,4,154723c71db19ee734e99b9bb26322fae3d749125fa2736615286bae111a5c9a,1,1,1,0,1
P05_S04_MIX_0094,P05_S04_MIX_0094.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,4,2a2a586b2802f13f92bef678a0c3ee1a3cacd365f63b825c563e4e681fb37aed,1,1,1,0,1
P05_S04_MIX_0095,P05_S04_MIX_0095.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,4,a395815c69861710fffc2a658bfc6835f567967a47cea959aa5a27ab2e6247ec,1,1,0,1,1
P05_S04_MIX_0096,P05_S04_MIX_0096.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,4,49474aae8bd643a5ac9a681f46c990e1e88d60d9f417e1bfa65ae519c3ee2b8e,1,1,0,1,1
P05_S04_MIX_0097,P05_S04_MIX_0097.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,4,ba91a771c7af882c4e001b9712c349bc0bd4596c435a17d0ef199bd0788d2e18,1,0,1,1,1
P05_S04_MIX_0098,P05_S04_MIX_0098.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,4,e4e7dcea62eb291a28ba794b25905767da8052605ffabe53b7309efa9d5d4d0b,1,0,1,1,1
P05_S04_MIX_0099,P05_S04_MIX_0099.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,4,4bf483064fc3f7b05a9c87b9256dbe32f16a67de45fea4fb23c41c2a7e695951,0,1,1,1,1
P05_S04_MIX_0100,P05_S04_MIX_0100.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,4,469443822e324cffb418f967a0c6ca71e6e3836bff4ecc2b69d4ae57379b97c0,0,1,1,1,1
P05_S04_MOU_0001,P05_S04_MOU_0001.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,eda97e28450f923440a95a62562d6c4118cc1054b965aba2c400daaee0cac4b8,1,0,0,0,0
P05_S04_MOU_0002,P05_S04_MOU_0002.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,0a3bc1ed82cb923def35d879f2617d1abb545dc0cbfa7bf2aef074d8091de2e8,1,0,0,0,0
P05_S04_MOU_0003,P05_S04_MOU_0003.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,1ae2d76e648934df52f576e02aee7f8edac9620e1d34a5e7dfe21270876399f1,1,0,0,0,0
P05_S04_MOU_0004,P05_S04_MOU_0004.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,649fa9ad67dc39909102554a3602b160ce1bf5c5fd1f4a0f30df9eab1b5c4fc3,1,0,0,0,0
P05_S04_MOU_0005,P05_S04_MOU_0005.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,6ce3339559f67928cab8ecf768dcf69c0ded7c25cb8a9cc38b263688b2510d08,1,0,0,0,0
P05_S04_MOU_0006,P05_S04_MOU_0006.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,9e08a37d4284655b3da826305b35b507ca84141acd2356263d2ee61fb518585c,1,0,0,0,0
P05_S04_MOU_0007,P05_S04_MOU_0007.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,bbb09df9c1207fe0b26076f989ad6f2846d9507b1af6ab8e226c874e29849fa5,1,0,0,0,0
P05_S04_MOU_0008,P05_S04_MOU_0008.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,3cb0e3b983777a6833540780804d936b1e4cb9ccf354d3c0f5fda57e3a7cba76,1,0,0,0,0
P05_S04_MOU_0009,P05_S04_MOU_0009.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,fc903239d30f11d7718444b830861e82d979215cf7a6594626d5bd6c868b9593,1,0,0,0,0
P05_S04_MOU_0010,P05_S04_MOU_0010.jpg,test,P05,S04,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,70926a85a8c44d3827115d65d604a52291fdaea9b0b96233d217042b58dc9ac4,1,0,0,0,0
P05_S05_NEG_0001,P05_S05_NEG_0001.jpg,train,P05,S05,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,1,0,81910c1e634271e07c1eed1b91287e375add35fd27bb83b8fae91b292dcef3ee,0,0,0,0,0
P05_S05_NEG_0002,P05_S05_NEG_0002.jpg,train,P05,S05,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,1,0,f22f448a57cfdac134933490ae1c3b7b5a5f90ce7ff7232e629b0d5d5e0f4e1d,0,0,0,0,0
P05_S05_NEG_0003,P05_S05_NEG_0003.jpg,train,P05,S05,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,1,0,ca9efd068a3c15f77353a782b21cfa8855058d34e03240bb21b27f30430a8af0,0,0,0,0,0
P05_S05_NEG_0004,P05_S05_NEG_0004.jpg,train,P05,S05,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,1,0,64f32588bc01364ffbabbedff1cb246340c3bcec1e3e0631aa26f1ab562dc82e,0,0,0,0,0
P05_S05_NEG_0005,P05_S05_NEG_0005.jpg,train,P05,S05,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,1,0,0458e4d03f2918e93332ae53e605fce7b91dfa2a8b5c9754f0602f9cdd3bde87,0,0,0,0,0
P05_S05_NEG_0006,P05_S05_NEG_0006.jpg,train,P05,S05,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,1,0,f67a7a9e2b29b981893f7ef2f6ac8a03676bb2baafb6af0b18cf54e38fbe2b3d,0,0,0,0,0
P05_S05_NEG_0007,P05_S05_NEG_0007.jpg,train,P05,S05,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,1,0,84dbc93607895fa50f7cd003c895dc212d4d8b17787f5a999657386634044445,0,0,0,0,0
P05_S05_NEG_0008,P05_S05_NEG_0008.jpg,train,P05,S05,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,1,0,bf9b3e186cab7138346327300cf4c88bd108e9ff1f0483a1346ecf3c28dd2198,0,0,0,0,0
P05_S05_NEG_0009,P05_S05_NEG_0009.jpg,train,P05,S05,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,1,0,7f9104d80da4e0228bdb16782ed9549d66ee75912cec863d5af77b2ace0c09c8,0,0,0,0,0
P05_S05_NEG_0010,P05_S05_NEG_0010.jpg,train,P05,S05,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,1,0,7cbe454e54eb4277b515e1bbe8a976f6173311e0538f13dc762ea750228e6ac7,0,0,0,0,0
P05_S05_NEG_0011,P05_S05_NEG_0011.jpg,train,P05,S05,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,1,0,688c809b17f9b43bb01e43e6d742a4f7b410c778eabe9e4de46fa9f2a345e962,0,0,0,0,0
P05_S05_NEG_0012,P05_S05_NEG_0012.jpg,train,P05,S05,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,1,0,8fbeddc4bfd91ba8c9b3eb067883c9398815b61e35a921f00d04b78dda8f3349,0,0,0,0,0
P05_S05_NEG_0013,P05_S05_NEG_0013.jpg,train,P05,S05,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,1,0,2a052cc16b1caf2db4bd75aa42ea7eddefa5e578d58078eb0bc54212da484abe,0,0,0,0,0
P05_S05_NEG_0014,P05_S05_NEG_0014.jpg,train,P05,S05,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,1,0,fa4fed7a63e8439fbc5f71bcee455d14663b3a8a8f6816f0603026d385145561,0,0,0,0,0
P05_S05_NEG_0015,P05_S05_NEG_0015.jpg,train,P05,S05,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,1,0,fc089cf54f927dedbe6c5f7f9663a206f288f3f4a1262775fe46bf44bf962b93,0,0,0,0,0
P05_S05_NEG_0016,P05_S05_NEG_0016.jpg,train,P05,S05,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,1,0,9191bb7be5daca4cda46a875e47610ac8e09840f2f86bf1e88a61ee84b66f3d9,0,0,0,0,0
P05_S05_NEG_0017,P05_S05_NEG_0017.jpg,train,P05,S05,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,1,0,4bf67426f4b7f8a0b8ae8836bf9dac61112879e1926eb63cbf7cb3aa1f71ed97,0,0,0,0,0
P05_S05_NEG_0018,P05_S05_NEG_0018.jpg,train,P05,S05,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,1,0,fef07129d77cdf9ae749cf997d9656549ad06728efbe90b6a5465da0b86987f2,0,0,0,0,0
P05_S05_NEG_0019,P05_S05_NEG_0019.jpg,train,P05,S05,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,1,0,928ba17e2ca73b857caa0a19e5164cca52da8d0fc10f2382e49baa4ff71d71f4,0,0,0,0,0
P05_S05_NEG_0020,P05_S05_NEG_0020.jpg,train,P05,S05,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,1,0,c2ba9c5c8c076886abe0bd984a390df0390bea5c8ae8c083be7c18288eccbea8,0,0,0,0,0
P05_S05_NEG_0021,P05_S05_NEG_0021.jpg,train,P05,S05,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,1,0,5de1cfd6bdd5dc5148c37b2b3e0e8e59d29f8d28278400accb8ec9afe9b65992,0,0,0,0,0
P05_S05_NEG_0022,P05_S05_NEG_0022.jpg,train,P05,S05,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,1,0,6e2297ef85be82adae3c6c6204b1c1cac99aed566c16d054189ff566d7ac6c7d,0,0,0,0,0
P05_S05_NEG_0023,P05_S05_NEG_0023.jpg,train,P05,S05,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,1,0,cab4a6eb3df845a3231cdeb9381d361ee9f2b1e858ad40baab73116a556e19a1,0,0,0,0,0
P05_S05_NEG_0024,P05_S05_NEG_0024.jpg,train,P05,S05,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,1,0,043bcd74dba9f45febc0e85b00ad9f6d9440d61e0b448c5f90405697c2f9b64f,0,0,0,0,0
P05_S05_NEG_0025,P05_S05_NEG_0025.jpg,train,P05,S05,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,1,0,59864e7cd671c7075b7ce09c55c7b672ceb6416aca56aebfabcdcdf2d398c2a6,0,0,0,0,0
P05_S05_NEG_0026,P05_S05_NEG_0026.jpg,train,P05,S05,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,1,0,b44d319600c41fa39c9a7c66c820f866be33936a90d9b7a5506fe4b38e90f04a,0,0,0,0,0
P05_S05_NEG_0027,P05_S05_NEG_0027.jpg,train,P05,S05,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,1,0,2fb6b478e9a35e189c83e08eaf2d8c8daa65439974bb81d639308e0d2b74a82a,0,0,0,0,0
P05_S05_NEG_0028,P05_S05_NEG_0028.jpg,train,P05,S05,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,1,0,67643047470c6e5c1fd39930e51d30481a3f32156e06b996617445b2956db63c,0,0,0,0,0
P05_S05_NEG_0029,P05_S05_NEG_0029.jpg,train,P05,S05,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,1,0,5d7d00675ae886c89814af10164778f2304c974c9556d2ba5592bf856cc27a77,0,0,0,0,0
P05_S05_NEG_0030,P05_S05_NEG_0030.jpg,train,P05,S05,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,1,0,ca1497d20ea2b4f8cae5554f9265014d99e30f78a5ac71bd23a9573bc8367795,0,0,0,0,0
P05_S05_NEG_0031,P05_S05_NEG_0031.jpg,train,P05,S05,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,1,0,911832f2b00f7ee47d80b06233104895206583096bdcbe4260b299fdf8d5256b,0,0,0,0,0
